client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage
9365,Macdonald and Sons,Sur,Comercial,4381,2024-09-23,1964.84,0.18,788.5799999999999,76
9366,"Robinson, Morris and Meyer",Centro,Residencial,7529,2024-09-13,1976.27,0.19,1430.51,9
9367,Pena-Johnson,Norte,Comercial,7912,2024-01-27,1676.06,0.2,1582.4,39
9368,Clark Group,Sur,Comercial,7556,2024-05-03,129.35,0.24,1813.4399999999998,0
9369,Chavez Group,Este,Residencial,325,2024-02-29,1835.54,0.2,65.0,40
9370,"Boyle, Rose and Preston",Norte,Residencial,7602,2024-05-15,712.41,0.12,912.24,63
9371,Macias-Fuller,Oeste,Residencial,7219,2024-10-10,678.35,0.1,721.9000000000001,10
9372,Hall-Lambert,Este,Comercial,8280,2024-02-05,1468.24,0.15,1242.0,52
9373,Randall PLC,Oeste,Comercial,3919,2024-10-12,549.37,0.16,627.04,70
9374,Benson and Sons,Oeste,Residencial,726,2024-04-24,554.91,0.18,130.68,29
9375,Williams-Young,Oeste,Comercial,5642,2024-04-30,121.84,0.23,1297.66,27
9376,Mcdowell-Melton,Sur,Comercial,1639,2024-11-02,72.94,0.24,393.36,34
9377,Flores-Collins,Este,Comercial,7310,2024-03-09,1127.93,0.22,1608.2,64
9378,Wilson-Lee,Sur,Comercial,4574,2024-07-20,579.12,0.12,548.88,68
9379,Hughes-Morton,Sur,Comercial,9038,2024-04-01,870.93,0.16,1446.08,27
9380,Taylor-Serrano,Centro,Comercial,3903,2024-09-25,1730.36,0.16,624.48,31
9381,"Butler, Cannon and Jones",Este,Comercial,3393,2024-03-31,545.52,0.22,746.46,0
9382,"Austin, Fisher and Little",Centro,Residencial,2473,2024-07-26,126.49,0.15,370.95,21
9383,Elliott-Wilkins,Centro,Comercial,7904,2024-04-26,1132.68,0.23,1817.92,43
9384,"Riley, Perry and Vega",Sur,Comercial,9587,2024-11-08,1808.28,0.22,2109.14,28
9385,"Miller, Barrera and Parker",Oeste,Residencial,8373,2024-09-18,1674.65,0.2,1674.6000000000001,65
9386,Montgomery-Cooper,Sur,Residencial,682,2024-07-07,231.1,0.24,163.68,23
9387,"Brown, Jones and Garrett",Norte,Comercial,7248,2024-06-15,71.58,0.24,1739.52,43
9388,Stewart Inc,Norte,Comercial,6310,2024-09-16,1298.6,0.16,1009.6,18
9389,Welch-Williams,Norte,Comercial,1700,2024-08-13,1450.87,0.17,289.0,84
9390,Armstrong-Bautista,Sur,Comercial,4446,2024-06-16,1056.51,0.19,844.74,48
9391,"Young, Gonzales and Mendez",Este,Comercial,7936,2024-10-07,146.22,0.23,1825.28,38
9392,"Beck, Schmitt and Mejia",Este,Comercial,4559,2024-06-18,716.57,0.24,1094.1599999999999,78
9393,"Lyons, White and Bowers",Sur,Comercial,4877,2024-04-22,1968.38,0.14,682.7800000000001,94
9394,"Perry, Mills and Ramos",Este,Comercial,6888,2024-02-16,1810.15,0.16,1102.08,64
9395,"Ramos, Walters and Miller",Este,Comercial,1804,2024-10-11,664.09,0.22,396.88,53
9396,Barker Ltd,Norte,Residencial,279,2024-06-20,1146.02,0.16,44.64,91
9397,"Johnson, Graham and Berry",Centro,Residencial,2687,2024-08-16,1623.33,0.23,618.01,90
9398,Griffin PLC,Centro,Comercial,6250,2024-09-01,1582.02,0.1,625.0,12
9399,Klein PLC,Norte,Residencial,5561,2024-09-14,1917.26,0.23,1279.03,96
9400,Gilbert-Kane,Centro,Residencial,1046,2024-04-03,1908.22,0.23,240.58,79
9401,Wilson-Strickland,Sur,Comercial,2341,2024-01-23,1209.34,0.13,304.33,26
9402,Jones LLC,Oeste,Residencial,1930,2024-10-14,449.74,0.13,250.9,33
9403,Franklin and Sons,Norte,Residencial,7382,2024-02-25,1908.65,0.17,1254.94,37
9404,"Gonzalez, Peterson and Glenn",Este,Comercial,7211,2024-08-04,1435.05,0.22,1586.42,27
9405,Blair PLC,Oeste,Comercial,1474,2024-03-16,1689.82,0.13,191.62,93
9406,Thomas-Tate,Oeste,Comercial,6382,2024-09-07,1560.22,0.24,1531.6799999999998,76
9407,Harris-Jones,Sur,Comercial,9307,2024-07-21,1608.09,0.24,2233.68,11
9408,Hogan Ltd,Este,Comercial,9574,2024-04-09,1755.73,0.16,1531.8400000000001,84
9409,"Floyd, Aguilar and Schaefer",Centro,Comercial,497,2024-08-19,1720.46,0.2,99.4,87
9410,Jordan-Fox,Centro,Residencial,2094,2024-08-23,739.36,0.22,460.68,40
9411,Pratt-Graves,Norte,Comercial,5697,2024-04-26,452.92,0.25,1424.25,73
9412,"Barber, Hill and Williams",Oeste,Comercial,4816,2024-01-09,1597.05,0.11,529.76,51
9413,"Mccarty, Mercado and Smith",Oeste,Residencial,9687,2024-06-19,1058.1,0.11,1065.57,66
9414,Allen-Navarro,Oeste,Comercial,3925,2024-02-06,1459.44,0.18,706.5,6
9415,Guzman-Stevens,Sur,Comercial,3476,2024-03-17,709.02,0.16,556.16,40
9416,Patrick-Lewis,Oeste,Comercial,2722,2024-07-04,723.14,0.24,653.28,47
9417,Simmons and Sons,Oeste,Residencial,4380,2024-07-27,1965.17,0.14,613.2,96
9418,Pena-Gregory,Norte,Residencial,5352,2024-03-18,1775.04,0.18,963.36,16
9419,Flynn-Gonzalez,Este,Residencial,7901,2024-10-01,981.77,0.24,1896.24,1
9420,"Nguyen, Francis and Goodwin",Oeste,Comercial,3680,2024-06-04,1676.54,0.16,588.8000000000001,3
9421,Robertson-Salinas,Centro,Comercial,2866,2024-05-29,1945.55,0.18,515.88,1
9422,Miller-Jones,Centro,Residencial,2511,2024-04-23,1942.95,0.24,602.64,73
9423,Harris LLC,Centro,Comercial,5285,2024-05-23,1057.83,0.15,792.75,90
9424,"Nguyen, Glass and Wilson",Centro,Residencial,7357,2024-06-13,468.4,0.11,809.27,13
9425,Hall Inc,Sur,Comercial,1561,2024-10-05,1942.37,0.22,343.42,21
9426,Baxter Inc,Oeste,Residencial,3302,2024-04-09,1837.15,0.17,561.34,18
9427,Phillips Ltd,Sur,Comercial,3964,2024-06-14,1491.92,0.11,436.04,53
9428,"Keller, Gomez and Butler",Oeste,Comercial,8027,2024-04-09,1152.44,0.13,1043.51,68
9429,Parker LLC,Norte,Comercial,9601,2024-07-26,520.94,0.1,960.1,7
9430,Douglas-Johnson,Centro,Comercial,1383,2024-01-20,1639.24,0.19,262.77,4
9431,"Fernandez, Rivera and Meyers",Oeste,Comercial,309,2024-09-13,1934.75,0.13,40.17,80
9432,Lee-Clark,Oeste,Comercial,5966,2024-04-18,1777.16,0.24,1431.84,51
9433,"Cohen, Hale and Logan",Norte,Comercial,3253,2024-10-06,1315.39,0.16,520.48,89
9434,"Park, Davis and Gutierrez",Centro,Residencial,4141,2024-07-20,300.68,0.2,828.2,28
9435,Benitez-Martin,Norte,Residencial,1322,2024-08-19,344.27,0.2,264.40000000000003,32
9436,"Mcneil, Obrien and Melendez",Centro,Comercial,5972,2024-05-23,1240.84,0.13,776.36,33
9437,"Allen, Kelly and Solomon",Este,Comercial,9723,2024-07-20,727.76,0.11,1069.53,10
9438,Rodriguez-Mcclure,Centro,Comercial,8729,2024-03-23,149.68,0.2,1745.8000000000002,36
9439,Green-Marks,Este,Residencial,1053,2024-07-03,1515.84,0.12,126.36,6
9440,Coleman-Smith,Sur,Comercial,3831,2024-06-22,1369.68,0.24,919.4399999999999,74
9441,Massey-Clark,Sur,Comercial,7575,2024-08-23,1268.54,0.11,833.25,52
9442,Martin Ltd,Norte,Comercial,1571,2024-06-26,156.74,0.11,172.81,82
9443,Humphrey Group,Este,Comercial,8656,2024-08-13,223.48,0.14,1211.8400000000001,5
9444,Moreno LLC,Oeste,Comercial,5733,2024-09-12,582.11,0.24,1375.9199999999998,91
9445,Lee Group,Este,Comercial,7675,2024-09-23,973.97,0.22,1688.5,42
9446,Diaz PLC,Centro,Comercial,2086,2024-08-10,1416.34,0.19,396.34000000000003,69
9447,"Downs, Price and Hahn",Este,Comercial,8988,2024-11-07,1046.64,0.1,898.8000000000001,7
9448,Glass and Sons,Norte,Comercial,2571,2024-05-17,1139.05,0.19,488.49,76
9449,Smith-Thompson,Norte,Residencial,6953,2024-05-28,704.61,0.19,1321.07,44
9450,"Lee, Calderon and Bowman",Sur,Comercial,5676,2024-05-01,891.14,0.12,681.12,1
9451,Garcia-Drake,Norte,Residencial,431,2024-03-16,220.62,0.2,86.2,34
9452,Rodriguez-Williams,Norte,Comercial,2549,2024-07-06,1118.16,0.21,535.29,22
9453,"Marshall, Owens and Barnes",Oeste,Residencial,3691,2024-08-16,309.87,0.23,848.9300000000001,80
9454,Gilmore Ltd,Este,Comercial,9608,2024-10-22,1809.24,0.23,2209.84,46
9455,"Mclean, Duarte and Hines",Norte,Residencial,4887,2024-01-07,174.57,0.2,977.4000000000001,94
9456,Torres Ltd,Este,Residencial,3238,2024-04-03,434.04,0.11,356.18,28
9457,"King, Anderson and Christensen",Oeste,Residencial,1111,2024-03-23,1443.7,0.15,166.65,19
9458,"Wu, Christensen and Simmons",Sur,Comercial,8329,2024-01-12,1451.01,0.15,1249.35,78
9459,Ramirez-Brown,Este,Residencial,9470,2024-01-21,1299.56,0.17,1609.9,77
9460,"Tanner, Berry and Bailey",Sur,Residencial,7814,2024-06-22,193.13,0.12,937.68,17
9461,Huber-Frey,Oeste,Comercial,4331,2024-07-30,1572.7,0.17,736.2700000000001,9
9462,"King, Bishop and Gross",Oeste,Residencial,2096,2024-01-13,920.64,0.23,482.08000000000004,61
9463,"Colon, Chambers and Jones",Oeste,Residencial,4886,2024-07-24,221.54,0.12,586.3199999999999,43
9464,"Lewis, Collins and Mccoy",Oeste,Residencial,5200,2024-07-31,1426.9,0.17,884.0000000000001,44
9465,Hernandez-Miller,Norte,Comercial,1040,2024-07-30,1642.05,0.12,124.8,43
9466,Garcia Inc,Centro,Comercial,5021,2024-07-19,193.5,0.21,1054.4099999999999,32
9467,Smith LLC,Sur,Residencial,6864,2024-09-26,1680.33,0.2,1372.8000000000002,35
9468,Hahn LLC,Norte,Comercial,7829,2024-03-12,907.5,0.19,1487.51,59
9469,Parsons-Lopez,Sur,Residencial,220,2024-05-21,1726.01,0.13,28.6,8
9470,Coleman Ltd,Este,Residencial,6747,2024-05-11,901.83,0.22,1484.34,73
9471,Knight Inc,Oeste,Comercial,372,2024-10-26,115.81,0.1,37.2,83
9472,"Martin, Monroe and Mcdaniel",Este,Comercial,2253,2024-07-26,932.67,0.11,247.83,80
9473,"Rowe, Frazier and Navarro",Sur,Comercial,7768,2024-04-13,1814.27,0.17,1320.5600000000002,51
9474,"Garrett, Schmidt and Spears",Sur,Residencial,3906,2024-11-01,1721.05,0.12,468.71999999999997,7
9475,Carpenter Inc,Oeste,Comercial,8684,2024-08-30,798.37,0.23,1997.3200000000002,1
9476,Johnston-Johnson,Centro,Residencial,151,2024-07-24,1229.48,0.13,19.63,27
9477,"Sosa, Chang and Anderson",Norte,Residencial,2658,2024-01-02,1773.11,0.14,372.12000000000006,95
9478,Henry-Sellers,Oeste,Residencial,8793,2024-03-14,177.93,0.15,1318.95,63
9479,"Gomez, Henderson and Page",Centro,Residencial,9634,2024-09-30,1681.61,0.19,1830.46,90
9480,Vasquez-Norris,Norte,Residencial,1194,2024-06-30,734.11,0.11,131.34,60
9481,Ryan-Taylor,Sur,Comercial,6444,2024-08-23,698.97,0.18,1159.9199999999998,77
9482,King-Crawford,Oeste,Residencial,275,2024-05-02,1241.41,0.23,63.25,79
9483,"Phillips, Dunn and Atkinson",Norte,Residencial,324,2024-03-27,1468.67,0.15,48.6,19
9484,Mclaughlin Ltd,Este,Residencial,4927,2024-11-01,1096.27,0.24,1182.48,45
9485,Avila-Johnson,Sur,Residencial,8104,2024-10-06,433.5,0.22,1782.88,55
9486,"Valdez, Rodgers and Salinas",Oeste,Comercial,2063,2024-01-27,1613.59,0.18,371.34,16
9487,Riggs-Harris,Centro,Residencial,9519,2024-07-15,778.79,0.17,1618.23,3
9488,Rhodes-Walter,Sur,Comercial,3619,2024-10-15,398.33,0.24,868.56,56
9489,Burke Group,Sur,Residencial,579,2024-08-25,1106.15,0.22,127.38,94
9490,Nelson PLC,Este,Residencial,3824,2024-07-09,292.9,0.21,803.04,98
9491,"Carr, Aguirre and Carr",Centro,Comercial,4123,2024-01-01,714.54,0.11,453.53000000000003,6
9492,Burns-Horn,Sur,Residencial,9509,2024-07-03,1805.02,0.17,1616.5300000000002,68
9493,Long-Morrison,Norte,Comercial,3527,2024-06-30,1942.93,0.23,811.21,58
9494,"Strickland, Miller and Luna",Centro,Comercial,9709,2024-04-03,136.43,0.22,2135.98,88
9495,"Smith, Green and Mcgrath",Norte,Residencial,2855,2024-08-10,1130.45,0.11,314.05,78
9496,Johnson Inc,Centro,Comercial,5936,2024-05-29,1539.64,0.21,1246.56,21
9497,Maynard-Rodriguez,Norte,Comercial,3715,2024-09-21,1388.11,0.15,557.25,59
9498,Harper-Ali,Centro,Residencial,7203,2024-06-29,1436.03,0.24,1728.72,11
9499,Carey-Fowler,Norte,Comercial,6539,2024-02-12,1823.13,0.23,1503.97,42
9500,Berry Ltd,Centro,Comercial,2593,2024-07-10,496.54,0.19,492.67,91
9501,Silva Ltd,Oeste,Comercial,9555,2024-02-13,1414.65,0.22,2102.1,1
9502,George LLC,Este,Residencial,4576,2024-08-15,1916.11,0.13,594.88,22
9503,Harding-Moss,Sur,Residencial,7438,2024-10-14,566.06,0.15,1115.7,30
9504,"Carter, Rios and Goodman",Este,Residencial,6611,2024-06-11,1958.4,0.16,1057.76,78
9505,Walker PLC,Norte,Comercial,9701,2024-07-08,1621.91,0.14,1358.14,5
9506,Moody-Malone,Oeste,Comercial,609,2024-07-08,1228.89,0.18,109.61999999999999,83
9507,"Hill, Jenkins and Moore",Oeste,Comercial,664,2024-08-28,1504.94,0.24,159.35999999999999,87
9508,Mejia Inc,Oeste,Residencial,6749,2024-05-23,1014.73,0.16,1079.84,26
9509,Long LLC,Norte,Comercial,5194,2024-10-08,1527.44,0.11,571.34,1
9510,Jackson LLC,Centro,Residencial,1333,2024-05-31,1760.0,0.25,333.25,2
9511,Decker-Ruiz,Centro,Comercial,1866,2024-07-13,919.89,0.19,354.54,38
9512,Roberts-Barber,Oeste,Residencial,5972,2024-03-20,1716.87,0.12,716.64,97
9513,Richardson-Larsen,Oeste,Residencial,309,2024-02-28,1844.61,0.18,55.62,67
9514,Nunez-Malone,Centro,Comercial,1859,2024-07-21,1140.32,0.13,241.67000000000002,21
9515,"Greene, Castaneda and Sullivan",Norte,Residencial,4375,2024-11-02,103.43,0.16,700.0,26
9516,"Whitney, Lambert and Gonzalez",Centro,Comercial,8548,2024-03-11,139.67,0.23,1966.0400000000002,69
9517,"Jones, Simmons and Terrell",Oeste,Comercial,7284,2024-05-15,1612.04,0.21,1529.6399999999999,64
9518,"Reyes, Sanford and Watson",Norte,Residencial,9003,2024-10-29,386.87,0.14,1260.42,43
9519,Powell-Smith,Centro,Comercial,587,2024-04-07,1055.13,0.16,93.92,51
9520,Hines-Atkins,Centro,Comercial,8091,2024-07-09,676.99,0.21,1699.11,51
9521,Brown and Sons,Sur,Comercial,9376,2024-07-30,304.03,0.16,1500.16,84
9522,Lowery-Garner,Oeste,Residencial,2850,2024-04-11,637.08,0.24,684.0,57
9523,Jimenez-Moore,Centro,Residencial,7867,2024-01-27,1624.24,0.21,1652.07,51
9524,Burns-Henderson,Este,Residencial,3926,2024-10-21,1551.39,0.22,863.72,62
9525,"Murray, Davis and Bryan",Este,Residencial,4297,2024-08-21,648.2,0.22,945.34,55
9526,Burns-Boyd,Este,Comercial,9683,2024-11-01,51.21,0.14,1355.6200000000001,84
9527,Lawrence and Sons,Oeste,Residencial,352,2024-06-16,771.2,0.22,77.44,1
9528,"Sweeney, Roberts and Clark",Centro,Comercial,8321,2024-02-29,343.49,0.25,2080.25,86
9529,Johnson Inc,Norte,Residencial,5063,2024-04-07,1211.2,0.2,1012.6,2
9530,Fox-Smith,Sur,Residencial,4641,2024-01-18,1565.38,0.17,788.97,74
9531,Montoya Group,Centro,Comercial,3022,2024-04-28,879.79,0.24,725.28,83
9532,Mathis-Davis,Centro,Residencial,2195,2024-02-11,558.44,0.21,460.95,38
9533,Cline LLC,Sur,Residencial,8823,2024-08-26,143.99,0.19,1676.3700000000001,70
9534,Lara-Wiley,Este,Comercial,6569,2024-07-25,887.51,0.23,1510.8700000000001,11
9535,"Bryan, Allen and Bradford",Sur,Comercial,9586,2024-03-15,1535.86,0.16,1533.76,20
9536,Austin PLC,Norte,Comercial,871,2024-05-31,1137.78,0.22,191.62,96
9537,"Hartman, Chase and Mclaughlin",Este,Comercial,5166,2024-06-04,863.2,0.18,929.88,72
9538,Fowler and Sons,Norte,Residencial,1222,2024-07-08,1617.84,0.13,158.86,5
9539,Torres Inc,Sur,Residencial,5651,2024-02-25,972.14,0.21,1186.71,42
9540,"Carter, Clark and Adams",Norte,Comercial,3550,2024-10-11,1934.1,0.24,852.0,56
9541,Hall-Cooley,Oeste,Residencial,2704,2024-03-11,334.07,0.14,378.56000000000006,29
9542,Morris-Smith,Centro,Residencial,2376,2024-10-02,603.32,0.19,451.44,38
9543,Robertson Group,Este,Comercial,4158,2024-05-06,341.51,0.2,831.6,19
9544,"Mahoney, Parker and Woods",Oeste,Comercial,4336,2024-03-28,897.42,0.22,953.92,76
9545,Dalton Group,Este,Residencial,2762,2024-11-04,55.21,0.15,414.3,66
9546,"Simpson, Munoz and Callahan",Norte,Comercial,5859,2024-04-05,93.79,0.21,1230.3899999999999,35
9547,Campos Ltd,Norte,Comercial,2109,2024-09-07,495.35,0.2,421.8,2
9548,Franklin-Rivas,Oeste,Residencial,7352,2024-01-07,1427.33,0.21,1543.9199999999998,15
9549,Everett-King,Sur,Residencial,6560,2024-02-28,1179.87,0.22,1443.2,33
9550,Bailey PLC,Sur,Residencial,2341,2024-06-17,1473.22,0.24,561.84,28
9551,"Scott, Flynn and Marshall",Centro,Residencial,3337,2024-02-29,651.8,0.21,700.77,85
9552,"Heath, Todd and Richards",Centro,Residencial,2171,2024-04-18,409.78,0.18,390.78,60
9553,Huynh-Pearson,Centro,Residencial,2405,2024-06-29,566.88,0.22,529.1,88
9554,Young Inc,Oeste,Residencial,6256,2024-08-29,1900.5,0.12,750.72,67
9555,Bright PLC,Oeste,Comercial,3838,2024-06-17,716.99,0.19,729.22,44
9556,Fisher-Lee,Este,Residencial,6891,2024-01-19,722.54,0.17,1171.47,89
9557,"Hammond, Jennings and Black",Oeste,Residencial,5738,2024-07-16,345.8,0.22,1262.36,82
9558,"Thompson, Mercer and Miller",Centro,Comercial,3807,2024-10-31,467.21,0.15,571.05,54
9559,Soto-Robinson,Norte,Residencial,935,2024-02-28,1406.1,0.12,112.2,35
9560,Kemp Ltd,Este,Comercial,8694,2024-10-05,728.28,0.13,1130.22,53
9561,Elliott LLC,Centro,Residencial,5545,2024-04-14,466.95,0.13,720.85,53
9562,Johnson and Sons,Norte,Residencial,1823,2024-06-27,1155.12,0.13,236.99,35
9563,Knox PLC,Centro,Comercial,6828,2024-03-09,1482.81,0.16,1092.48,18
9564,Griffin LLC,Norte,Comercial,3434,2024-05-13,163.84,0.17,583.7800000000001,70
9565,Martin and Sons,Norte,Residencial,484,2024-04-05,1064.96,0.13,62.92,68
9566,"Wood, Lewis and Stewart",Oeste,Comercial,6174,2024-05-15,698.04,0.24,1481.76,4
9567,English Inc,Sur,Residencial,9238,2024-04-05,653.87,0.21,1939.98,31
9568,"Burns, Miller and Morris",Este,Residencial,9759,2024-06-09,117.0,0.18,1756.62,88
9569,Johnson-Walker,Oeste,Comercial,5560,2024-07-25,137.76,0.23,1278.8,81
9570,Nelson and Sons,Oeste,Comercial,1289,2024-03-04,149.34,0.11,141.79,74
9571,Martinez-Santiago,Oeste,Comercial,7436,2024-01-31,1936.24,0.11,817.96,71
9572,Jones-Henderson,Norte,Comercial,6292,2024-08-18,1734.61,0.12,755.04,66
9573,Brennan Ltd,Sur,Residencial,9543,2024-01-04,262.57,0.16,1526.88,61
9574,Schultz PLC,Centro,Comercial,8788,2024-05-09,392.05,0.13,1142.44,70
9575,"Nichols, Cruz and Rice",Oeste,Comercial,1331,2024-02-03,883.4,0.23,306.13,95
9576,"Wilson, Steele and Johnson",Centro,Comercial,3124,2024-05-02,1746.51,0.17,531.08,0
9577,Hodges and Sons,Centro,Residencial,9848,2024-07-10,1149.32,0.17,1674.16,94
9578,"West, York and Scott",Este,Comercial,4911,2024-10-25,632.86,0.19,933.09,37
9579,Morris LLC,Este,Residencial,1107,2024-09-09,1928.71,0.12,132.84,46
9580,Kaufman LLC,Sur,Comercial,4094,2024-01-01,1618.81,0.11,450.34,90
9581,Lee-Guzman,Oeste,Comercial,591,2024-01-06,475.06,0.13,76.83,45
9582,Jones LLC,Sur,Residencial,9799,2024-04-07,712.31,0.24,2351.7599999999998,98
9583,Lewis and Sons,Norte,Comercial,7733,2024-03-29,1227.32,0.11,850.63,26
9584,"Coleman, Santos and Carrillo",Oeste,Residencial,9884,2024-02-09,1731.51,0.1,988.4000000000001,34
9585,"Hampton, Lewis and Madden",Este,Residencial,7183,2024-10-07,704.11,0.2,1436.6000000000001,15
9586,Mccarthy and Sons,Norte,Residencial,8436,2024-07-27,1997.04,0.23,1940.28,4
9587,Myers Inc,Norte,Comercial,4160,2024-05-04,112.83,0.13,540.8000000000001,93
9588,"Chang, Jones and Hays",Centro,Comercial,5670,2024-07-22,1451.03,0.17,963.9000000000001,47
9589,"Lopez, Beck and Morton",Sur,Comercial,9697,2024-07-28,505.86,0.19,1842.43,66
9590,"Baker, Molina and Cain",Centro,Comercial,6241,2024-02-09,1167.53,0.2,1248.2,36
9591,Welch-Rosario,Sur,Comercial,6317,2024-10-16,1469.81,0.13,821.21,67
9592,"Mcdowell, Murray and Russell",Este,Residencial,6678,2024-05-15,1694.09,0.17,1135.26,37
9593,"Ray, Evans and Gonzalez",Este,Comercial,8419,2024-07-08,1922.48,0.18,1515.4199999999998,12
9594,"James, Jackson and Torres",Este,Residencial,937,2024-06-16,1564.7,0.25,234.25,11
9595,Romero LLC,Centro,Residencial,6559,2024-09-04,86.97,0.19,1246.21,18
9596,"Mitchell, Smith and Harris",Oeste,Residencial,7990,2024-10-11,456.54,0.16,1278.4,10
9597,Mccarty Group,Oeste,Comercial,9781,2024-06-16,1324.12,0.16,1564.96,45
9598,Black-Jones,Oeste,Residencial,8555,2024-02-19,510.56,0.13,1112.15,7
9599,Walker Group,Norte,Comercial,6075,2024-03-05,995.48,0.19,1154.25,0
9600,Young-Miller,Oeste,Residencial,1581,2024-09-24,1401.95,0.21,332.01,61
9601,Owens and Sons,Oeste,Comercial,6154,2024-09-11,358.79,0.18,1107.72,1
9602,Lang-Deleon,Centro,Comercial,9652,2024-01-25,1837.86,0.23,2219.96,91
9603,Marquez Group,Centro,Residencial,4302,2024-03-27,1904.63,0.19,817.38,85
9604,Moore-Mclaughlin,Norte,Comercial,3812,2024-04-27,1637.2,0.18,686.16,0
9605,"Williams, Carter and Howard",Sur,Residencial,1357,2024-05-15,464.53,0.24,325.68,91
9606,Winters LLC,Norte,Comercial,1522,2024-05-18,602.76,0.12,182.64,0
9607,Edwards Ltd,Centro,Comercial,7273,2024-07-01,929.22,0.15,1090.95,48
9608,"James, Atkinson and Phillips",Sur,Residencial,6082,2024-08-02,551.68,0.22,1338.04,18
9609,Dougherty LLC,Este,Residencial,2207,2024-04-15,141.8,0.11,242.77,23
9610,"Hunter, Roberts and Villegas",Oeste,Residencial,8033,2024-04-19,1829.95,0.19,1526.27,51
9611,Kirk-Wells,Norte,Comercial,2083,2024-07-17,323.38,0.15,312.45,17
9612,"Jenkins, Mccann and Allen",Oeste,Residencial,5479,2024-01-23,567.15,0.14,767.0600000000001,98
9613,"Woodward, Payne and Moore",Este,Residencial,8712,2024-05-07,1435.92,0.24,2090.88,48
9614,"Johnson, Gonzalez and Jenkins",Oeste,Comercial,6944,2024-01-10,1255.85,0.19,1319.3600000000001,17
9615,"Perez, Fuller and Nelson",Este,Residencial,5191,2024-02-13,1363.12,0.23,1193.93,46
9616,Martinez and Sons,Centro,Residencial,2778,2024-06-05,947.74,0.17,472.26000000000005,49
9617,"Sanchez, Conway and Baker",Este,Comercial,5360,2024-09-15,717.08,0.23,1232.8,48
9618,"Reed, Jackson and Little",Oeste,Comercial,4372,2024-10-31,1518.93,0.11,480.92,25
9619,Leach-Garcia,Norte,Comercial,1831,2024-06-14,1061.32,0.2,366.20000000000005,94
9620,Matthews Ltd,Centro,Residencial,7271,2024-02-20,1972.93,0.24,1745.04,10
9621,"Flowers, Brown and Dodson",Norte,Comercial,402,2024-05-23,1819.26,0.16,64.32000000000001,46
9622,"Mills, Scott and Howard",Sur,Residencial,7757,2024-05-17,612.46,0.24,1861.6799999999998,52
9623,Rodriguez LLC,Centro,Residencial,7722,2024-10-04,891.27,0.16,1235.52,65
9624,Evans Group,Oeste,Comercial,7056,2024-02-04,1413.85,0.18,1270.08,58
9625,Lara and Sons,Oeste,Residencial,6993,2024-09-22,1386.44,0.11,769.23,89
9626,Moore-Rojas,Este,Comercial,1316,2024-05-09,907.25,0.15,197.4,64
9627,Hess PLC,Este,Comercial,9097,2024-07-16,612.1,0.17,1546.49,57
9628,Schroeder Ltd,Este,Residencial,5966,2024-10-24,685.89,0.12,715.92,67
9629,Duffy-Huff,Este,Comercial,398,2024-05-18,896.15,0.19,75.62,95
9630,Simpson LLC,Oeste,Residencial,6813,2024-05-23,1965.88,0.15,1021.9499999999999,25
9631,"Foster, Martinez and Kerr",Sur,Comercial,6296,2024-06-27,216.96,0.14,881.44,60
